2019-01-24 12:11:33.2402||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-01-24 14:49:06.7011|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1236ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546709   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1373ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546708   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 12.2413ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.9761ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546709   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7155|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546711   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7425|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546712   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7425|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546713   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7425|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 25.1057ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7425|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 17.2142ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7425|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.5071ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7425|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.2542ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546716   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546718   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 7.3436ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 7.3197ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546720   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546724   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.0844ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546725   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546725   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7474|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.6421ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.5073ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.0504ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546727   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546728   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546729   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.7226ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.1068ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.2512ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546731   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546733   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546734   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546736   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.4886ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.5558ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.3349ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.7328ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7622|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546736   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546737   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546737   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.9847ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.9227ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.1035ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546741   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546739   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546740   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.8262ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.4765ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.9831ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546742   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546745   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546746   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.2772ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.7271ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.7289ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546754   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7802|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546761   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7936|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546763   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7936|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.9196ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.7936|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.8002ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.8230|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546776   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.8425|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546773   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.8589|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 8.0613ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.8726|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 46.4146ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.8726|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546782   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.8977|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546788   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9068|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 28.311ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9068|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546771   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9068|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.0633ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9181|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546790   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9181|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 11.4088ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9181|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 15.7689ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9181|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546802   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9181|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 114.5514ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9407|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546797   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9407|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546786   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9407|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546803   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9407|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 11.1369ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9532|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.3334ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9532|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546804   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9532|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.9783ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9662|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 29.0657ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9662|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546803   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9662|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546805   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9662|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546806   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9662|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 11.5248ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9899|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 4.2742ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:06.9899|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546807   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0051|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.093ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0051|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 8.5982ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0051|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 21.1789ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546808   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546815   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546808   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546814   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0313|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 14.4197ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0313|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546810   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0313|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546812   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0313|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 24.3976ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0443|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546819   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0443|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 42.2863ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0443|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 37.7103ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0443|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 13.1194ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0443|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 27.3815ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0593|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 27.524ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0593|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546817   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0593|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546828   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0593|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 7.4033ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0759|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546820   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0759|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546821   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0759|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546833   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0759|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546831   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0922|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546827   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0922|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 19.6229ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0922|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 33.3574ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0922|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546832   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.0922|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 28.5328ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.1106|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 27.8712ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.1106|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 13.8542ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.1106|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 32.9321ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.1221|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546838   |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.1221|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 11.8788ms 404  |url: http://192.168.0.152/System/GetJWTStr|action: 
2019-01-24 14:49:07.1221|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://192.168.0.152:5008/System/GetJWTStr?timestampX=1548312546841   |url: http://192.168.0.152/System/GetJWTStr|action: 
